,Unique_Id,Location,Property_Type,Address,Rent,Price,Base,Number_Of_Bedroom,Number_Of_Bathroom,Description,Link,Run_Time
71,3|22|2025-05-17|23:08:28.786886,Islington,Flat,"Offord road, Islington","£1,225 pcm",1225,pcm,,1,"Living Space are pleased to offer this stunning recently refurbished studio conversion situated in a superb location in Barnsbury and within 10 minutes from the tube. The property has been finished to a high spec, quality fitted kitchen and shower room, wood floors, neutrally decorated throughout.",https://www.rightmove.co.uk/properties/162056090#/?channel=RES_LET,2025-05-17 23:08:28.786886
72,3|23|2025-05-17|23:08:28.786886,Islington,Flat,"Buckmaster House, Holloway Road,N7","£1,735 pcm",1735,pcm,1,,"Situated on the ground floor and benefiting from a private patio garden this one apartment is perfectly placed with excellent transport options with only a short walk away from Caledonian and Holloway Road stations. The property offers ample light and is in great condition, featuring a spacious a...",https://www.rightmove.co.uk/properties/161280854#/?channel=RES_LET,2025-05-17 23:08:28.786886
73,3|24|2025-05-17|23:08:28.786886,Islington,Apartment,"Aberdeen Road, London, N5","£3,400 pcm",3400,pcm,2,2,"A Two Bedroom Upper Maisonette in an attractive late Victorian house on a sought-after Street in Highbury. The property has just been renovated to a high standard, is arranged over the top two floors and offers a large and bright reception with original features, separate modern fitted kitchen, t...",https://www.rightmove.co.uk/properties/161258672#/?channel=RES_LET,2025-05-17 23:08:28.786886
74,3|25|2025-05-17|23:08:28.786886,Islington,Flat,"City Road, City, London, EC1V","£3,900 pcm",3900,pcm,2,2,LONG LET. This excellent 2 bedroom apartment is ideally set near the picturesque King Square Gardens and Regent's Canal. Its features immaculately presented interiors that are flooded with an abundance of natural light.,https://www.rightmove.co.uk/properties/162053945#/?channel=RES_LET,2025-05-17 23:08:28.786886
75,4|1|2025-05-17|23:08:28.786886,Islington,Apartment,"Bollinder Place, Valencia Tower, EC1V","£3,500 pcm",3500,pcm,2,1,"Luxurious 2-bed apartment in Valencia Tower, EC1V, Zone 1. Stunning views of London skyline, top-notch amenities, 24h concierge service, spa, gym, and more. Includes exquisite furnishing & fittings.",https://www.rightmove.co.uk/properties/161977796#/?channel=RES_LET,2025-05-17 23:08:28.786886
76,4|2|2025-05-17|23:08:28.786886,Islington,Flat,"City Road, City, London, EC1V","£5,850 pcm",5850,pcm,2,2,SHORT LET. This excellent 2 bedroom apartment is ideally set near the picturesque King Square Gardens and Regent's Canal. Its features immaculately presented interiors that are flooded with an abundance of natural light.,https://www.rightmove.co.uk/properties/162053930#/?channel=RES_LET,2025-05-17 23:08:28.786886
77,4|3|2025-05-17|23:08:28.786886,Islington,Flat,"Kingsdown Road, London, N19","£1,625 pcm",1625,pcm,1,1,Stunning 1 bedroom apartment is located in Islington within easy reach of local transport links & amenities.,https://www.rightmove.co.uk/properties/162052823#/?channel=RES_LET,2025-05-17 23:08:28.786886
78,4|4|2025-05-17|23:08:28.786886,Islington,Apartment,"Junction Road, London, N19","£3,350 pcm",3350,pcm,2,1,"This pet-friendly 2 bed apartment benefits from access to roof terraces, an on-site gym, a work-from-home space and 24/7 resident services team. Located right above Archway station, Vantage Point has fast connections to the rest of London.",https://www.rightmove.co.uk/properties/162052079#/?channel=RES_LET,2025-05-17 23:08:28.786886
79,4|5|2025-05-17|23:08:28.786886,Islington,Studio,"Junction Road, London, N19","£2,400 pcm",2400,pcm,,1,"Great location. Inclusive Wi-Fi. Managed Utilities. 24hr On Site Team. Residents Gym & Roof Terrace, Social Events, BBQ, Private Dining Room, Work from Home Lounge and Secure Bike Storage. Pet friendly! Vantage Point is an iconic landmark in North London's Desirable Borough of Islington!",https://www.rightmove.co.uk/properties/162051881#/?channel=RES_LET,2025-05-17 23:08:28.786886
80,4|6|2025-05-17|23:08:28.786886,Islington,Apartment,"Watkinson Road, Islington, London, N7","£1,695 pcm",1695,pcm,1,1,"Martyn Gerrard are delighted to present this bright and spacious 1 bedroom apartment to rent moments from Caledonian Road. Set on the top floor, and benefitting from a separate kitchen, and lots of storage, this property is offered furnished. The property benefits from being conveniently located ...",https://www.rightmove.co.uk/properties/161739680#/?channel=RES_LET,2025-05-17 23:08:28.786886
81,4|7|2025-05-17|23:08:28.786886,Islington,Apartment,"Shepperton Road, London, N1","£1,842 pcm",1842,pcm,1,1,A lovely one bedroom apartment in an excellent Islington location.,https://www.rightmove.co.uk/properties/162051263#/?channel=RES_LET,2025-05-17 23:08:28.786886
82,4|8|2025-05-17|23:08:28.786886,Islington,Flat,"Canaletto Tower, 257 City Road, Islington, London EC1V","£4,117 pcm",4117,pcm,2,2,"We are pleased to offer this 2 bedroom apartment available to let in this this luxury development located on City Road. The apartment is offered furnished with the accommodation comprising of a dual aspect open plan integrated kitchen and a reception room with access to a private balcony, 2 doubl...",https://www.rightmove.co.uk/properties/160789187#/?channel=RES_LET,2025-05-17 23:08:28.786886
83,4|9|2025-05-17|23:08:28.786886,Islington,Penthouse,"Dingley Road, Clerkenwell, London, EC1V","£3,750 pcm",3750,pcm,2,2,"Two bedroom APARTMENT set within PRIVATE DEVELOPMENT in the heart of the CITY and CLOSE TO OLD STREET STATION. Benefitting from spacious reception, SEPERATE KITCHEN, two double bedroom, two bathrooms and PRIVATE TERRACE. Furnished.",https://www.rightmove.co.uk/properties/160720538#/?channel=RES_LET,2025-05-17 23:08:28.786886
84,4|10|2025-05-17|23:08:28.786886,Islington,Flat,"Northdown Street, London, N1","£3,350 pcm",3350,pcm,2,1,Two bedroom apartment located within walking distance to Kings Cross Station,https://www.rightmove.co.uk/properties/162049895#/?channel=RES_LET,2025-05-17 23:08:28.786886
85,4|11|2025-05-17|23:08:28.786886,Islington,Apartment,"Queens Drive, N4 2BH","£2,000 pcm",2000,pcm,2,1,"Spacious two bedroom double apartment, ideally located close to both Finsbury Park and Clissold Park, Arsenal and Finsbury Park Stations are also nearby.",https://www.rightmove.co.uk/properties/162045434#/?channel=RES_LET,2025-05-17 23:08:28.786886
86,4|12|2025-05-17|23:08:28.786886,Islington,Apartment,"Sussex Way, N19 4HY","£1,500 pcm",1500,pcm,,1,"Presenting a stylish and contemporary studio apartment, this recently refurbished apartment is an epitome of modern urban living.",https://www.rightmove.co.uk/properties/161598587#/?channel=RES_LET,2025-05-17 23:08:28.786886
87,4|13|2025-05-17|23:08:28.786886,Islington,Apartment,"Crayford Road, Holloway, London, N7","£2,450 pcm",2450,pcm,3,2,This 3 spacious double bedroom apartment with a garden as well as communal gardens. Conviniently located near to both Angel & Camden with great transport links.,https://www.rightmove.co.uk/properties/162043328#/?channel=RES_LET,2025-05-17 23:08:28.786886
88,4|14|2025-05-17|23:08:28.786886,Islington,Apartment,"St Mark's Apartments, 300 City Road, London, EC1V","£2,297 pcm",2297,pcm,1,1,A one bedroom apartment close to Angel Station,https://www.rightmove.co.uk/properties/162042884#/?channel=RES_LET,2025-05-17 23:08:28.786886
89,4|15|2025-05-17|23:08:28.786886,Islington,Apartment,"Dalston Hat Factory, Dalston, Hackney N16","£2,500 pcm",2500,pcm,2,2,"The Storey: Superb two double bedroom apartment in the Heart of Dalston, forming part of the recently converted Dalston Hat (factory) development in Boleyn Road. This lovely bright modern period conversion is finished really well throughout, offering a great size stylish living space wit...",https://www.rightmove.co.uk/properties/162042593#/?channel=RES_LET,2025-05-17 23:08:28.786886
90,4|16|2025-05-17|23:08:28.786886,Islington,Flat,"Tiltman Place, London","£2,396 pcm",2396,pcm,1,1,"SHORT LET. ALL UTILITY BILLS INCLUDED! bright and spacious one bedroom property in a private development. This apartment has an open plan living area with a private balcony and a big double bedroom, Available 03/07/2025.",https://www.rightmove.co.uk/properties/161171783#/?channel=RES_LET,2025-05-17 23:08:28.786886
91,4|17|2025-05-17|23:08:28.786886,Islington,Flat,"Raleigh Mews, Islington, N1","£1,900 pcm",1900,pcm,1,1,"A wonderful top floor one bedroom apartment in this purpose built mews development off Essex Road, moments from Angel and Upper Street. This top floor apartment boasts a wealth of natural light, a well-equipped separate kitchen, bathroom with shower over bath tub, a large reception room to the r...",https://www.rightmove.co.uk/properties/162040229#/?channel=RES_LET,2025-05-17 23:08:28.786886
92,4|18|2025-05-17|23:08:28.786886,Islington,Flat,New North Road London N1,"£3,100 pcm",3100,pcm,3,2,"Well proportioned three double bedroom flat with private outside space to the front and rear of the property. Boasts two modern bathrooms, eat in kitchen, spacious reception room and an additional study room.",https://www.rightmove.co.uk/properties/162039875#/?channel=RES_LET,2025-05-17 23:08:28.786886
93,4|19|2025-05-17|23:08:28.786886,Islington,Flat,"Wiltshire Row, 
Islington, N1","£2,250 pcm",2250,pcm,1,1,Stunning top floor floor one bedroom apartment situated in this modern development which is located next to the Regents Canal and Shoreditch Park. Bright and spacious and boasting a beautiful open plan reception/kitchen and large double bedroom.,https://www.rightmove.co.uk/properties/162038540#/?channel=RES_LET,2025-05-17 23:08:28.786886
94,4|20|2025-05-17|23:08:28.786886,Islington,Flat,"Camden Road, London N7","£3,500 pcm",3500,pcm,4,1,Four bedroom flat with bathroom and fitted kitchen/diner.,https://www.rightmove.co.uk/properties/162038840#/?channel=RES_LET,2025-05-17 23:08:28.786886
95,4|21|2025-05-17|23:08:28.786886,Islington,Flat,"Mount Pleasant Crescent, Finsbury Park","£2,000 pcm",2000,pcm,2,1,"Hunting for a well-insulated, recently renovated two bedroom maisonette in the heart of Stroud Green with a ruddy spacious roof terrace to boot? Hunt no longer – this beaut of a property is even split level, which always gives that extra spacious feeling. You’ll find double glazing thro...",https://www.rightmove.co.uk/properties/162039383#/?channel=RES_LET,2025-05-17 23:08:28.786886
96,4|22|2025-05-17|23:08:28.786886,Islington,Apartment,"Canonbury Square, Canonbury, Islington, London, N1","£3,445 pcm",3445,pcm,2,1,Beautifully appointed first floor flat in Georgian conversion in the heart of Canonbury Square.,https://www.rightmove.co.uk/properties/162037136#/?channel=RES_LET,2025-05-17 23:08:28.786886
97,4|23|2025-05-17|23:08:28.786886,Islington,Flat,"London, London, N16","£2,150 pcm",2150,pcm,2,1,"A nice, bright and spacious two double bedroom apartment. The apartment is fully furnished featuring high ceilings throughout and comprises a open plan reception with a modern fitted kitchen, two... ** Property Reference: 2468169 **",https://www.rightmove.co.uk/properties/162035531#/?channel=RES_LET,2025-05-17 23:08:28.786886
98,4|24|2025-05-17|23:08:28.786886,Islington,Apartment,"Valencia Tower, Bollinder Place, EC1V","£3,500 pcm",3500,pcm,2,1,"Regent are proud to present this modern two-bedroom apartment in the heart of Valencia Tower, part of the 250 City Road development, EC1V. This well-proportioned apartment comprises two spacious double bedrooms with fitted wardrobes, a large open-plan kitchen/reception room...",https://www.rightmove.co.uk/properties/160821170#/?channel=RES_LET,2025-05-17 23:08:28.786886
99,4|25|2025-05-17|23:08:28.786886,Islington,Apartment,"Valencia Tower, 3 Bollinder Place, London, EC1V","£3,150 pcm",3150,pcm,1,1,"**FURNISHED**LUXURY AMENITIES**AMAZING LOCATION**PARKING OPTIONAL**As one of the most exciting and easy-to-reach locations in London, this ONE BED PROPERTY has the delights of the Capital are within touching distance at 250 City Road. **One parking space optional with extra fee** ...",https://www.rightmove.co.uk/properties/162034982#/?channel=RES_LET,2025-05-17 23:08:28.786886
100,5|1|2025-05-17|23:08:28.786886,Islington,Flat,"3 Bollinder Pl, London, EC1V","£4,500 pcm",4500,pcm,2,2,"Delight to present this stunning 2-bedroom 2-bathroom flat in in VALENCIA TOWER, 250 City Rd, London, EC1V",https://www.rightmove.co.uk/properties/161928971#/?channel=RES_LET,2025-05-17 23:08:28.786886
101,5|2|2025-05-17|23:08:28.786886,Islington,Flat,"Whitecross Street, London, EC1Y","£2,450 pcm",2450,pcm,1,1,"A high-specification, well appointed one bedroom apartment with own private terrace, situated within a boutique development of just seven apartments on fashionable Whitecross Street, just moments... ** Property Reference: 2433550 **",https://www.rightmove.co.uk/properties/161356265#/?channel=RES_LET,2025-05-17 23:08:28.786886
102,5|3|2025-05-17|23:08:28.786886,Islington,Flat,"Dartmouth Park Hill, London, NW5","£3,247 pcm",3247,pcm,1,1,"""Unbeatable Location: Steps from Tufnell Park Tube! Enjoy seamless London living in this recently refurbished 1-bedroom apartment, available for flexible one-month lets. You’ll find yourself direc... ** Property Reference: 2417272 **",https://www.rightmove.co.uk/properties/159392801#/?channel=RES_LET,2025-05-17 23:08:28.786886
103,5|4|2025-05-17|23:08:28.786886,Islington,Flat,"Cathcart Hill, 
Tufnell Park, N19","£3,445 pcm",3445,pcm,3,2,"This furnished 3-bedroom apartment in Tufnell Park, N19, is ideal for sharers. It features spacious rooms, a bright living area, a fully equipped kitchen, and a modern bathroom. Conveniently located near Archway Station and local amenities.",https://www.rightmove.co.uk/properties/162033731#/?channel=RES_LET,2025-05-17 23:08:28.786886
104,5|5|2025-05-17|23:08:28.786886,Islington,Apartment,"(Pet Friendly) Junction Road, Archway N19","£1,995 pcm",1995,pcm,1,1,"Sincere Lettings proudly present this beautifully bright 1-bedroom flat just moments from Archway Station. Located on the 7th floor, the flat features floor-to-ceiling windows, high ceilings, and a large private balcony, combining style with comfort. Inside you'll find: ~ Do...",https://www.rightmove.co.uk/properties/162032909#/?channel=RES_LET,2025-05-17 23:08:28.786886
105,5|6|2025-05-17|23:08:28.786886,Islington,Apartment,"Junction Road, Archway N19","£2,225 pcm",2225,pcm,1,1,"Sincere Lettings proudly present this beautifully bright 1-bedroom flat just moments from Archway Station. Located on the 10th floor, the flat features floor-to-ceiling windows, high ceilings, and a large private balcony, combining style with comfort. Inside you'll find: ~ D...",https://www.rightmove.co.uk/properties/162032459#/?channel=RES_LET,2025-05-17 23:08:28.786886
